edad,grado,promedio_matematica,promedio_comunicacion,promedio_ciencias,promedio_general,num_cursos_desaprobados,porcentaje_asistencia,num_tardanzas,num_inasistencias_injustificadas,tendencia_notas,participacion_clase,entrega_tareas,repitio_grado,horas_estudio_semanal,target,genero,estructura_familiar,num_hermanos,nivel_socioeconomico,nivel_educativo_padres,trabaja_estudiante,horas_trabajo_semanal,acceso_internet_hogar,distancia_colegio_km,nivel_autoestima,nivel_ansiedad,nivel_motivacion_escolar,apoyo_familiar_percibido,eventos_estresantes_recientes,relacion_con_companeros,horas_sueño_diarias,consumo_sustancias,participa_actividades_extracurriculares,atencion_psicologica_previa
15.0,3,6.98,9.47,7.36,8.43,0,69.9,13,11,0,1,74.1,0,3.1,2,0,0,1,1,0,0,20.8,1,0.32,3.0,4,1,1,0,2,5.9,0,0,0
17.0,5,9.02,5.08,6.99,6.75,4,59.2,7,4,0,1,54.6,0,4.0,1,0,0,0,3,3,1,24.4,1,0.72,4.0,3,2,2,1,2,6.8,0,0,0
16.0,4,8.82,13.33,10.83,11.23,1,77.6,1,10,1,2,45.3,0,10.1,1,0,3,4,2,3,0,20.8,0,4.18,3.0,2,4,3,0,2,7.7,0,1,0
17.0,5,15.59,17.4,17.03,17.11,0,88.7,1,0,1,2,87.1,0,14.8,0,0,0,1,2,1,0,20.8,1,1.9,5.0,3,5,5,0,0,6.0,0,1,0
14.0,2,6.4,5.23,3.57,4.4,2,75.5,3,8,0,1,59.4,0,4.2,2,1,3,3,3,3,0,20.8,0,9.84,3.0,4,1,2,0,1,6.2,0,0,0
15.0,4,10.51,7.61,6.6,8.54,6,67.7,10,8,0,2,57.1,0,6.6,1,1,0,0,3,0,0,20.8,1,0.1,4.0,4,3,1,1,1,6.8,0,0,1
13.0,2,16.89,19.28,20.0,19.02,0,97.1,0,0,2,0,96.4,0,10.4,0,1,1,0,2,1,0,20.8,1,2.05,3.0,1,4,5,1,0,7.4,0,1,0
13.0,2,8.48,8.06,7.85,8.78,5,69.1,9,9,0,1,69.6,0,2.2,1,0,3,0,1,0,0,20.8,0,3.86,1.0,2,2,5,1,1,7.7,0,0,0
15.0,3,15.77,15.85,15.01,15.04,0,80.8,2,2,1,0,92.7,0,9.1,0,1,0,3,2,0,1,12.2,1,0.6,4.0,3,4,4,1,0,5.8,0,0,0
14.0,2,15.81,16.95,16.88,15.87,1,100.0,2,3,1,0,78.8,0,3.2,0,0,0,1,2,3,0,20.8,1,0.14,3.0,3,4,3,0,2,9.4,0,0,0
16.0,5,6.76,12.17,11.35,9.88,3,82.3,7,8,0,2,56.5,0,7.5,1,1,0,4,1,1,1,22.8,0,6.1,1.0,4,2,3,1,1,7.0,0,0,1
16.0,4,16.51,17.73,8.9,14.7,1,78.5,1,4,2,2,69.6,0,6.4,0,0,3,1,2,1,0,20.8,1,0.13,2.0,3,3,2,0,0,7.8,0,0,1
16.0,4,5.78,11.15,14.59,10.19,7,70.2,4,4,1,2,57.3,0,8.8,1,1,0,0,2,0,0,20.8,0,3.4,3.0,2,3,3,0,0,8.8,0,0,1
13.0,1,15.76,11.92,18.11,15.28,2,99.2,0,0,2,2,100.0,0,11.1,0,2,0,1,0,4,0,20.8,1,1.14,3.0,1,3,5,0,2,6.5,0,1,1
14.0,2,9.89,16.78,14.52,14.71,4,71.4,10,4,0,2,64.2,0,3.2,1,1,3,3,3,4,0,20.8,1,0.63,4.0,1,4,3,0,0,8.3,1,0,0
16.0,5,10.36,12.57,5.53,8.97,3,71.9,4,9,0,1,64.8,0,6.4,2,1,0,3,1,1,1,22.0,1,17.93,2.0,4,2,3,0,2,8.3,1,0,1
16.0,5,12.82,16.43,17.7,15.52,0,84.9,0,1,1,2,84.0,0,5.3,0,0,0,1,2,1,0,20.8,0,2.2,5.0,2,4,4,1,0,7.3,0,0,0
12.0,1,11.49,11.17,12.36,11.36,1,78.6,4,2,2,1,71.2,0,11.5,1,0,3,2,2,1,0,20.8,1,0.85,2.0,5,3,4,0,2,5.7,0,0,1
15.0,3,7.41,8.65,12.49,8.11,6,57.7,8,5,0,1,69.6,0,12.4,2,1,3,2,1,1,0,20.8,1,0.79,1.0,4,2,1,1,1,5.7,0,0,0
14.0,2,19.51,18.56,16.36,18.29,0,100.0,1,0,1,2,84.7,0,12.4,0,0,3,1,2,1,0,20.8,1,4.29,3.0,1,5,4,0,2,7.6,0,1,0
17.0,5,11.93,13.67,13.25,13.01,0,82.6,3,2,1,2,86.5,0,8.1,1,2,3,2,2,1,1,22.6,0,0.86,4.0,2,3,3,1,2,6.4,0,0,0
12.0,1,9.43,8.92,11.66,10.22,2,62.6,6,16,1,1,38.1,0,5.3,1,1,0,1,3,1,0,20.8,1,7.77,3.0,4,2,3,0,1,4.9,0,0,1
14.0,2,13.82,12.16,12.49,13.39,1,96.0,1,1,2,0,72.5,0,7.2,0,0,0,0,2,2,0,20.8,0,1.5,3.0,5,2,5,1,0,8.0,0,0,0
12.0,1,17.03,19.38,19.16,18.39,0,91.6,0,0,1,0,69.6,0,13.5,0,1,0,3,2,0,0,20.8,1,0.39,4.0,2,3,4,0,0,7.0,0,0,0
13.0,1,11.49,14.58,15.25,13.37,2,79.0,2,2,0,2,61.6,0,7.8,1,1,0,1,2,1,1,12.4,1,0.12,4.0,4,4,4,0,2,7.5,0,1,0
13.0,1,16.73,19.92,19.91,19.39,0,98.7,5,1,2,0,75.7,1,14.1,1,0,3,4,2,1,0,20.8,1,7.62,2.0,3,3,3,0,0,8.5,0,1,0
16.0,5,13.64,4.12,7.06,7.54,3,74.8,8,4,0,1,41.9,0,7.5,2,1,3,2,1,3,0,20.8,1,1.27,3.0,4,2,2,0,2,5.3,1,0,0
14.0,2,13.83,10.06,13.52,12.93,2,82.6,10,5,2,1,76.5,0,5.7,1,1,3,3,2,3,0,20.8,0,3.6,4.0,3,4,3,0,1,7.5,0,1,0
17.0,5,15.58,20.0,16.69,17.16,1,100.0,4,1,2,0,80.5,0,17.0,0,0,0,4,2,1,0,20.8,0,0.64,3.0,1,4,4,0,2,6.9,0,0,0
13.0,1,10.86,2.96,6.6,6.78,2,70.4,5,14,0,1,30.9,0,8.1,2,0,1,2,4,1,0,20.8,1,1.73,3.0,5,2,1,1,1,7.5,0,0,1
15.0,4,16.19,15.91,18.2,16.55,2,97.2,0,2,3,0,91.1,0,9.8,0,0,0,1,2,3,0,20.8,1,0.57,5.0,2,4,4,0,0,7.0,0,0,0
13.0,1,11.47,9.6,10.38,10.48,6,78.7,9,10,0,1,55.0,1,0.9,2,0,3,3,1,3,0,20.8,1,4.3,2.0,3,1,4,0,1,5.5,0,1,0
14.0,3,14.21,12.16,13.48,12.29,1,73.5,5,5,1,1,82.3,0,12.5,0,0,3,1,3,1,0,20.8,1,1.15,3.0,4,4,5,0,0,5.8,1,1,0
15.0,3,0.0,5.7,9.06,4.67,6,74.4,10,15,0,1,53.3,0,7.9,2,1,3,3,3,3,0,20.8,0,2.27,3.0,2,3,2,1,1,6.2,1,0,1
15.0,4,11.73,10.82,9.91,11.63,2,79.5,7,4,2,2,72.2,0,4.1,1,1,3,0,3,1,0,20.8,1,3.3,3.0,3,1,4,1,1,6.2,0,0,0
14.0,3,10.74,7.25,3.9,7.56,2,57.4,8,8,0,1,35.4,0,6.1,2,1,0,1,1,3,1,18.7,1,8.96,4.0,4,2,1,1,2,4.9,0,0,1
12.0,1,8.38,7.1,8.02,8.39,3,60.1,6,16,0,1,54.1,0,1.0,2,0,3,2,1,1,0,20.8,1,4.89,2.0,4,2,3,1,1,6.2,0,0,0
12.0,1,12.78,8.71,9.51,10.22,2,87.3,5,6,1,1,51.2,0,3.0,2,0,0,0,3,3,1,23.5,0,5.73,2.0,2,2,3,1,2,6.4,0,0,0
15.0,4,15.79,20.0,18.07,17.96,0,86.7,1,0,1,2,100.0,0,13.8,0,1,0,7,2,1,0,20.8,1,6.87,5.0,2,4,4,0,0,7.2,0,1,0
14.0,2,11.92,9.35,10.65,10.76,2,71.8,2,2,0,1,56.4,1,8.3,1,0,0,1,3,3,0,20.8,0,2.16,3.0,5,1,3,1,2,7.0,0,0,0
15.0,3,11.06,14.88,13.52,13.68,2,73.2,1,2,2,1,73.2,0,14.5,1,1,3,0,2,3,0,20.8,1,2.48,3.0,3,4,3,0,1,6.5,0,0,0
16.0,5,4.84,5.13,6.52,6.28,6,82.8,10,5,1,1,42.7,1,1.7,2,1,0,1,3,3,1,25.0,0,1.09,2.0,3,3,1,1,1,6.9,0,0,1
14.0,2,10.33,11.71,8.79,10.38,2,79.7,8,7,1,1,75.2,0,6.1,0,1,3,3,3,3,0,20.8,1,1.84,3.0,3,3,2,0,2,7.5,0,1,0
12.0,1,8.29,13.75,11.82,11.2,2,66.5,3,4,0,2,58.3,0,5.9,1,1,1,0,4,1,0,20.8,1,3.73,2.0,2,3,4,0,2,6.0,0,0,0
16.0,4,17.63,18.13,16.42,17.52,0,92.5,2,0,2,0,100.0,0,8.1,0,1,3,1,2,3,0,20.8,1,0.69,3.0,2,3,4,0,0,8.0,0,1,0
15.0,3,12.07,6.51,14.22,11.22,1,74.6,6,5,0,0,77.3,0,8.1,1,1,0,2,3,3,1,18.9,0,4.89,2.0,5,3,4,0,2,9.1,1,0,1
13.0,2,0.0,5.55,7.39,3.98,9,71.1,8,8,0,2,69.6,0,9.7,2,0,0,4,3,3,0,20.8,1,0.47,2.0,5,2,2,0,1,5.9,0,0,0
15.0,3,6.98,6.93,4.22,5.71,3,64.6,17,16,0,1,39.4,0,9.9,2,1,0,1,1,3,0,20.8,1,0.12,3.0,4,1,2,1,2,5.8,0,0,0
13.0,2,12.68,11.6,12.91,13.13,3,81.6,1,4,0,2,58.5,1,9.9,0,0,2,3,2,0,0,20.8,1,5.37,3.0,2,4,4,1,2,7.2,0,0,0
16.0,5,17.43,16.69,14.89,16.31,1,90.3,2,4,1,0,77.5,0,5.3,0,0,0,0,2,2,1,15.5,1,2.04,3.0,2,5,4,0,0,6.6,0,0,0
13.0,1,16.36,18.31,11.1,15.09,2,100.0,6,2,2,2,84.7,0,8.8,0,0,3,1,0,1,0,20.8,1,1.26,3.0,2,3,2,0,0,5.2,0,0,0
12.0,1,14.04,15.87,15.17,15.35,0,84.0,4,4,2,0,83.4,0,11.6,0,1,1,1,0,0,0,20.8,1,1.99,4.0,2,4,5,0,0,7.7,0,0,0
16.0,5,9.28,6.04,10.01,7.81,2,59.6,7,8,0,2,53.5,0,2.6,2,1,3,3,1,3,0,20.8,0,3.56,4.0,4,3,4,0,1,5.3,0,1,0
17.0,5,14.81,16.42,18.79,16.68,0,77.1,1,0,3,0,76.5,0,10.9,0,1,0,1,2,2,0,20.8,1,1.86,5.0,4,2,4,0,2,6.8,0,1,0
13.0,2,10.33,11.72,5.57,8.27,2,76.7,5,11,0,1,47.5,1,8.5,2,0,3,1,1,1,1,29.8,0,0.4,2.0,3,3,5,1,1,7.1,0,0,0
14.0,3,11.87,11.73,8.76,10.92,7,63.2,11,14,1,2,70.4,0,15.2,1,1,0,2,3,3,0,20.8,1,0.92,2.0,5,3,4,1,2,7.2,1,0,0
13.0,1,12.07,10.11,10.09,11.69,2,58.4,6,4,1,2,49.2,1,3.0,2,0,0,1,1,1,1,22.3,1,2.51,4.0,3,2,2,1,2,5.9,1,0,0
16.0,4,5.7,8.24,9.48,6.72,8,73.0,7,12,0,1,32.9,0,0.0,2,1,3,1,3,1,0,20.8,1,3.74,1.0,5,1,2,0,1,6.0,0,0,0
13.0,1,12.49,13.25,14.08,14.29,1,89.5,3,1,1,0,88.3,0,4.1,0,0,3,3,2,1,1,24.7,1,1.23,3.0,3,5,4,1,0,7.3,0,0,0
14.0,3,10.01,9.34,10.97,9.28,0,70.2,6,6,1,1,69.6,0,5.6,1,0,3,2,1,1,1,20.6,1,3.06,2.0,5,2,4,0,2,6.1,1,1,0
14.0,2,8.64,9.66,10.3,10.28,0,84.6,9,16,0,1,60.2,1,2.1,2,0,3,1,3,1,0,20.8,0,3.37,3.0,3,5,2,0,2,4.7,0,0,0
13.0,1,17.76,18.13,20.0,18.31,0,95.1,57,0,2,0,87.0,0,9.4,0,1,0,2,2,1,0,20.8,1,2.96,4.0,2,4,2,0,0,9.9,0,0,0
16.0,4,11.25,14.87,10.61,12.54,3,79.7,8,8,0,2,44.7,0,7.4,1,1,3,1,1,3,1,21.3,0,1.23,2.0,3,2,3,1,2,6.6,0,0,0
17.0,5,4.59,8.46,6.73,7.15,3,68.4,6,9,0,1,69.6,0,6.2,1,1,0,2,1,1,1,30.6,1,0.71,1.0,5,2,2,0,1,5.2,0,0,0
12.0,1,19.52,10.38,10.92,13.42,2,76.1,6,1,2,1,69.1,0,7.1,1,1,0,1,2,3,0,20.8,1,0.1,4.0,2,4,3,0,2,5.8,0,0,0
13.0,2,7.93,8.36,6.87,7.2,2,68.3,8,12,0,2,60.2,1,5.3,2,1,3,1,1,3,0,20.8,1,4.7,3.0,5,3,2,0,1,3.3,0,0,1
12.0,1,2.93,8.39,6.34,6.18,2,57.2,7,11,0,1,25.2,0,9.9,2,0,1,1,4,1,1,31.5,1,0.52,3.0,5,1,2,0,2,6.9,0,0,0
16.0,4,12.0,12.76,15.11,14.39,4,88.4,8,2,1,2,70.3,0,16.5,0,0,0,1,3,0,0,20.8,1,0.69,1.0,1,2,3,0,1,8.1,0,0,0
13.0,1,19.18,20.0,16.18,18.98,1,78.7,3,2,1,2,100.0,0,11.6,0,1,3,1,2,1,0,20.8,1,2.23,4.0,3,5,4,0,0,7.5,0,0,0
16.0,5,19.18,15.71,15.14,17.09,1,89.1,2,5,2,2,55.4,0,7.7,0,1,0,3,3,1,1,24.6,1,0.3,3.0,1,2,3,0,0,6.9,0,0,0
17.0,5,11.88,12.69,10.49,11.85,0,84.1,1,1,2,2,69.6,0,11.2,0,0,1,0,2,1,0,20.8,1,4.12,4.0,3,4,4,0,0,8.2,0,0,0
16.0,5,10.39,12.06,11.48,12.09,0,70.0,3,3,1,2,94.1,0,8.1,0,0,0,3,2,3,0,20.8,1,1.89,2.0,3,2,5,0,3,7.1,0,0,0
13.0,2,10.03,9.53,11.56,10.62,1,70.9,5,9,2,0,55.8,0,6.6,0,2,2,1,2,3,0,20.8,1,5.21,4.0,4,4,4,0,0,6.4,0,1,0
12.0,1,7.72,8.71,10.09,8.9,3,63.3,7,11,1,1,55.9,0,9.4,1,0,3,0,3,0,0,20.8,1,1.31,3.0,4,3,2,0,1,6.0,1,1,1
17.0,5,7.83,13.97,7.24,9.13,1,82.0,6,7,1,1,35.0,0,5.6,1,0,0,1,3,3,1,19.5,1,0.99,2.0,5,1,3,1,2,6.0,0,0,1
16.0,5,15.84,16.67,13.88,15.62,3,93.0,1,3,1,2,57.9,1,8.1,0,1,0,0,2,1,0,20.8,1,0.93,3.0,1,4,4,1,0,6.6,0,0,0
14.0,3,15.01,17.82,11.68,15.21,1,87.4,2,3,1,0,79.5,0,9.2,0,1,3,2,2,1,1,12.3,0,0.45,5.0,1,4,2,0,0,5.8,0,1,0
16.0,4,18.21,19.67,16.36,19.33,1,90.9,0,2,2,0,97.3,0,9.4,0,0,0,1,2,1,0,20.8,1,0.83,3.0,2,4,3,0,0,7.4,0,1,0
13.0,2,12.95,20.0,17.05,17.07,0,100.0,1,1,2,0,82.5,0,8.0,0,2,0,2,2,1,0,20.8,0,0.55,3.0,2,5,4,1,2,5.9,0,0,0
17.0,5,12.48,8.47,6.41,8.88,1,65.7,4,8,1,2,56.3,0,8.0,1,1,0,0,2,1,0,20.8,1,1.12,2.0,3,3,1,0,2,6.7,0,0,0
14.0,3,18.17,14.37,13.61,15.03,1,100.0,2,2,2,0,79.3,0,9.4,0,1,0,1,2,3,0,20.8,1,0.69,3.0,3,4,4,0,2,7.1,0,0,0
14.0,3,18.36,17.75,18.3,18.36,0,100.0,0,2,1,0,90.3,0,13.0,0,1,3,1,2,2,0,20.8,1,0.61,3.0,2,5,4,0,0,8.0,0,1,0
13.0,1,15.76,13.13,12.24,14.76,1,91.7,3,3,2,2,88.4,0,11.6,1,1,1,2,2,0,1,13.7,1,5.25,5.0,3,3,4,1,1,7.8,0,0,0
17.0,5,6.24,3.35,7.0,5.27,4,68.5,8,6,0,2,17.1,0,2.0,2,0,3,2,1,1,1,20.8,1,1.7,3.0,4,2,4,1,2,5.8,0,0,1
14.0,2,14.81,11.38,16.1,14.23,2,75.6,4,5,1,0,63.7,0,7.1,0,1,0,2,2,0,0,20.8,0,0.57,5.0,4,4,5,1,2,5.2,0,0,1
17.0,5,10.01,8.03,9.21,9.2,4,55.9,11,10,0,1,30.2,0,5.8,2,0,3,1,4,0,1,15.5,0,24.7,2.0,5,2,2,1,2,4.5,0,0,0
15.0,3,19.38,15.44,15.24,17.45,0,84.3,4,2,2,0,96.1,0,4.4,0,1,1,6,2,3,0,20.8,0,1.04,3.0,3,3,5,0,2,5.4,0,1,0
15.0,3,14.62,13.04,16.67,15.18,2,87.5,7,4,1,2,55.5,0,11.5,1,0,0,1,2,3,0,20.8,1,1.52,5.0,3,3,5,1,0,7.5,0,1,1
14.0,3,9.37,7.38,8.25,8.63,0,62.7,5,7,1,2,41.7,0,3.2,1,0,3,1,3,1,0,20.8,0,7.78,3.0,4,3,4,0,2,6.7,0,0,0
14.0,2,15.29,6.35,9.52,10.71,1,85.2,6,9,0,2,52.9,0,4.9,1,0,1,3,2,1,0,20.8,1,0.1,3.0,3,3,2,1,2,7.9,0,0,1
16.0,4,11.19,14.97,15.28,13.98,1,100.0,3,1,1,2,89.0,0,15.4,0,0,3,1,0,1,0,20.8,1,6.56,4.0,2,4,2,0,2,8.8,0,0,0
15.0,3,14.35,15.17,14.07,14.5,2,67.3,6,4,2,2,81.7,0,11.5,0,0,0,0,3,0,1,16.9,1,5.12,3.0,2,4,4,1,2,7.0,0,0,0
13.0,1,12.49,10.17,10.97,10.77,0,70.6,9,7,0,1,94.4,0,8.7,1,0,0,1,1,3,0,20.8,0,4.44,1.0,3,3,1,0,1,5.8,0,0,0
15.0,3,15.03,11.66,14.03,13.04,4,85.2,5,3,1,1,96.4,0,0.0,1,0,0,3,2,3,1,20.6,1,0.49,2.0,3,4,4,0,2,6.6,0,0,0
14.0,3,16.99,15.78,16.65,15.91,1,86.1,2,2,1,0,100.0,0,9.5,0,1,0,2,2,4,0,20.8,1,1.47,3.0,4,3,4,0,0,7.5,0,1,0
16.0,5,10.09,11.17,4.75,8.78,0,67.7,7,5,0,1,63.9,0,5.2,1,0,1,2,1,1,0,20.8,1,6.76,4.0,2,2,1,0,2,5.6,0,0,0
17.0,5,14.84,17.32,20.0,17.61,0,93.0,2,0,2,0,87.2,0,8.0,0,1,2,0,0,3,0,20.8,1,0.48,3.0,2,3,4,0,0,7.1,0,0,0
16.0,4,11.26,4.55,6.58,6.8,0,68.3,5,6,0,2,34.6,1,8.3,1,1,3,1,1,3,0,20.8,0,11.5,4.0,2,2,4,0,2,8.1,0,0,0
16.0,4,16.78,17.88,14.79,16.8,1,92.3,0,0,2,0,100.0,0,6.2,0,0,3,2,2,3,0,20.8,1,6.79,4.0,1,4,4,1,2,6.4,0,0,0
15.0,3,4.19,13.06,3.29,6.43,6,54.0,6,5,0,1,20.7,1,14.5,2,1,3,1,1,1,0,20.8,0,1.25,1.0,3,2,3,1,3,5.2,0,1,1
14.0,3,15.53,16.49,14.4,16.09,1,86.8,1,2,2,0,69.6,0,12.1,1,0,0,1,2,3,0,20.8,1,1.09,5.0,1,3,5,0,2,7.5,0,0,0
13.0,2,11.59,11.07,10.86,11.34,7,67.6,6,8,2,2,64.6,0,7.7,1,1,0,1,3,1,0,20.8,0,3.5,2.0,3,3,4,0,2,5.3,0,0,0
15.0,4,14.71,14.05,15.76,15.48,2,85.7,2,1,2,1,81.3,1,15.7,0,2,3,2,3,3,0,20.8,0,3.63,3.0,2,3,2,0,1,6.6,0,1,1
13.0,1,20.0,18.71,19.81,19.08,0,100.0,4,0,2,0,100.0,0,10.3,0,1,2,1,2,1,0,20.8,1,1.61,5.0,4,4,3,0,0,7.1,0,1,0
17.0,5,5.98,9.07,13.05,9.15,0,74.7,5,11,1,1,71.4,1,7.9,1,0,1,3,1,3,1,19.8,1,4.64,1.0,3,2,3,0,1,6.3,0,0,0
14.0,2,15.16,13.23,17.78,15.1,2,99.1,0,0,1,0,68.0,0,10.9,0,1,0,0,2,1,0,20.8,1,0.34,4.0,3,5,3,0,0,6.8,0,0,0
16.0,4,9.97,15.38,11.64,11.24,2,70.2,8,6,1,1,46.9,0,4.1,1,0,0,0,3,1,0,20.8,1,4.12,3.0,5,3,4,1,2,6.7,0,0,0
16.0,5,14.46,15.52,15.64,15.04,0,83.3,0,0,1,2,100.0,0,9.9,0,0,0,0,0,1,0,20.8,1,0.53,4.0,1,2,5,0,0,6.8,0,0,0
17.0,5,11.68,7.6,12.89,10.73,0,84.8,2,8,1,1,74.0,0,5.5,0,1,0,3,3,1,0,20.8,1,8.63,2.0,2,3,4,0,2,5.6,0,0,0
13.0,1,18.45,11.33,19.53,16.27,1,85.3,4,1,2,2,93.7,0,12.5,0,0,1,2,0,3,0,20.8,1,1.08,5.0,2,2,4,0,0,7.8,0,0,0
12.0,1,20.0,17.35,17.39,18.27,0,88.8,2,1,1,0,85.1,0,8.9,0,0,1,1,2,0,0,20.8,1,2.17,3.0,2,2,4,0,0,9.4,0,1,0
17.0,5,18.53,18.17,16.29,18.4,0,85.3,0,0,2,2,97.5,0,12.6,0,0,1,0,2,4,0,20.8,1,4.15,4.0,1,2,4,0,2,6.4,0,0,1
15.0,4,18.89,13.85,16.14,15.53,0,95.2,4,0,2,0,72.8,0,10.7,2,0,0,1,2,2,0,20.8,1,8.23,4.0,3,2,5,1,2,7.8,1,0,0
13.0,1,10.24,9.98,4.96,7.9,4,78.0,7,15,0,2,45.0,0,6.9,2,0,0,0,3,3,0,20.8,1,6.99,2.0,5,2,2,0,2,6.4,0,0,0
13.0,2,13.27,12.52,15.78,13.47,0,79.5,6,2,2,2,87.2,0,9.0,0,0,1,2,2,1,1,16.7,1,3.43,2.0,2,2,4,0,2,5.5,0,0,0
14.0,3,5.23,10.82,5.23,7.14,0,63.3,8,11,1,1,29.5,0,8.4,1,0,0,0,1,1,0,20.8,1,10.2,3.0,4,2,3,0,2,7.1,0,0,0
14.0,2,13.97,16.17,12.61,14.34,1,91.3,8,2,2,0,67.8,0,8.4,0,2,0,3,0,0,0,20.8,1,1.86,3.0,2,4,4,1,2,5.1,0,0,0
16.0,4,11.75,11.77,16.37,13.36,2,84.1,3,0,2,2,68.1,0,6.7,0,0,3,2,2,3,0,20.8,1,2.03,3.0,2,3,5,0,0,7.1,0,0,0
17.0,5,9.36,12.03,14.19,11.27,2,84.0,0,6,2,2,69.6,0,7.2,1,0,0,1,3,1,1,15.4,1,1.17,4.0,4,4,4,1,1,0.8,0,1,0
12.0,1,18.23,15.59,20.0,18.21,0,91.7,2,0,2,0,80.7,0,12.0,0,1,0,1,2,3,0,20.8,1,0.58,5.0,2,5,5,0,0,8.1,0,1,0
15.0,4,11.47,10.32,11.67,11.03,2,89.0,4,5,1,1,76.7,1,11.0,1,0,0,0,3,3,1,24.2,1,3.44,1.0,3,4,5,0,1,6.4,0,0,1
14.0,2,16.69,5.95,16.92,13.35,0,88.5,5,5,2,2,68.2,0,10.8,0,1,0,3,2,3,0,20.8,1,0.7,4.0,3,3,3,0,2,5.7,0,1,0
12.0,1,3.06,7.3,7.41,5.6,1,62.5,5,13,3,1,40.3,0,9.9,2,0,0,2,3,1,1,19.3,0,6.78,1.0,5,2,3,0,2,8.2,0,1,0
13.0,2,13.98,13.48,12.65,12.7,0,83.2,0,9,1,0,38.1,0,2.2,1,1,3,1,2,3,0,20.8,1,1.19,3.0,4,4,3,0,2,8.6,0,0,0
16.0,5,12.7,20.0,16.73,16.42,3,87.1,2,2,2,0,69.6,0,11.5,0,0,3,1,2,0,0,20.8,1,1.37,4.0,3,1,2,0,0,6.8,0,0,0
16.0,5,10.91,11.52,12.07,10.66,3,83.2,6,2,2,2,58.9,0,4.2,1,1,0,2,3,3,0,20.8,1,4.3,2.0,3,4,4,1,2,6.8,0,0,0
15.0,3,13.67,14.39,14.73,14.8,0,85.1,3,2,1,2,87.8,0,15.4,1,1,3,2,2,3,0,20.8,1,3.14,3.0,4,4,3,0,0,5.7,0,1,1
14.0,2,14.58,14.96,11.53,14.08,0,75.3,5,3,2,2,76.4,0,13.3,0,0,3,1,2,1,0,20.8,0,0.59,4.0,3,4,4,1,2,8.4,0,1,0
15.0,4,12.13,4.67,6.78,7.65,6,61.8,7,7,0,1,42.4,0,8.1,1,2,0,1,3,1,0,20.8,1,2.01,2.0,4,2,2,1,2,4.7,0,0,0
14.0,2,9.06,5.73,8.53,7.66,3,60.4,9,14,0,2,54.2,0,6.3,2,0,3,2,3,1,1,20.6,0,0.92,1.0,3,2,2,1,1,5.9,1,1,1
15.0,3,12.64,10.06,15.78,13.57,2,98.6,2,2,2,2,68.7,0,5.3,0,1,0,2,0,1,0,20.8,1,7.2,4.0,4,3,4,0,0,5.9,0,1,0
15.0,4,5.93,7.41,7.02,6.56,3,78.7,9,8,0,1,48.4,0,7.5,2,0,3,1,1,1,1,32.0,0,0.1,2.0,5,2,2,0,2,6.5,0,0,0
13.0,1,9.85,14.9,11.65,12.89,3,84.1,4,6,1,2,84.0,0,7.0,0,0,1,0,2,0,0,20.8,1,2.14,1.0,4,5,4,1,3,5.6,0,1,0
14.0,2,10.16,5.24,8.41,8.12,3,71.6,12,11,0,2,66.7,0,6.9,2,1,0,3,3,0,0,20.8,1,2.47,2.0,5,3,2,1,2,7.8,0,0,0
14.0,3,8.13,7.02,9.28,7.8,2,68.3,2,2,0,1,44.4,0,7.4,1,0,2,1,1,4,1,26.9,1,1.9,2.0,4,2,3,0,1,6.2,0,1,0
16.0,4,16.94,13.71,15.62,15.86,2,89.5,6,6,1,2,91.2,0,8.6,1,0,0,1,3,1,1,12.9,1,8.11,2.0,4,4,2,0,1,7.9,0,0,0
14.0,3,9.25,12.1,13.2,11.98,4,71.4,6,13,0,1,38.8,0,9.2,1,1,0,4,3,4,0,20.8,0,1.71,2.0,4,3,2,0,2,6.2,0,1,0
14.0,3,12.29,14.89,9.92,12.39,1,83.0,4,3,1,1,67.1,0,5.0,1,0,3,2,3,1,0,20.8,0,0.41,3.0,2,4,4,1,0,4.8,0,1,0
17.0,5,11.07,11.58,11.48,10.92,3,73.9,4,7,0,1,57.2,0,12.5,1,1,3,3,3,3,0,20.8,1,4.28,4.0,4,4,5,0,0,7.6,1,0,0
15.0,4,9.91,15.65,11.13,12.3,3,80.9,3,2,3,2,98.8,0,11.9,0,0,3,1,2,1,1,14.3,0,3.69,2.0,3,3,3,0,1,6.9,0,1,0
13.0,1,13.32,8.99,13.92,12.75,1,82.6,10,6,1,2,79.5,0,15.1,1,0,3,3,2,1,0,20.8,1,2.84,3.0,1,4,4,0,2,8.1,0,1,0
13.0,2,19.65,20.0,18.04,18.54,0,80.0,8,2,1,0,67.8,0,12.2,0,1,3,1,2,3,0,20.8,1,2.31,5.0,2,5,3,0,0,7.5,0,1,1
12.0,1,15.79,11.34,15.12,14.89,0,93.8,2,3,1,2,69.6,0,10.1,0,0,0,2,2,0,0,20.8,0,0.1,5.0,2,3,3,0,2,6.7,0,1,0
14.0,3,14.48,15.67,13.83,14.99,0,83.2,6,5,0,2,75.4,0,12.4,1,0,3,2,2,1,0,20.8,1,2.93,3.0,2,4,4,0,0,7.4,0,0,1
13.0,2,9.96,8.69,12.8,11.02,4,64.1,9,5,0,1,64.3,1,8.1,1,1,0,2,1,1,1,15.0,0,1.07,1.0,4,3,2,0,2,3.3,0,1,0
